,DATE,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,MONTH,DAY,PDO,AMO
18241,2010-05-13,0.0,0.0,73.0,40.0,22.0,38.0,05,13,-0.17066666666666666,0.4507333333333333
18242,2010-05-14,0.0,0.0,72.0,44.0,27.0,40.0,05,14,-0.1753333333333333,0.45186666666666664
18243,2010-05-15,0.0,0.0,69.0,47.0,29.0,46.0,05,15,-0.18,0.45299999999999996
18244,2010-05-16,0.0,0.0,67.0,57.0,31.0,55.0,05,16,-0.20033333333333334,0.45259999999999995
18245,2010-05-17,0.0,0.0,63.0,52.108695652173914,33.130434782608695,43.71111111111111,05,17,-0.22066666666666668,0.45219999999999994
18246,2010-05-18,0.0,0.0,63.0,61.0,33.0,35.0,05,18,-0.241,0.4518
18247,2010-05-19,0.1,0.0,62.0,44.0,25.0,42.0,05,19,-0.2613333333333333,0.45139999999999997
18248,2010-05-20,0.0,0.0,63.0,48.0,33.0,43.0,05,20,-0.2816666666666667,0.45099999999999996
18249,2010-05-21,0.0,0.0,63.0,49.0,34.0,44.0,05,21,-0.302,0.45059999999999995
18250,2010-05-22,0.62,4.0,62.0,44.0,23.0,27.0,05,22,-0.32233333333333336,0.4502
18251,2010-05-24,0.0,0.0,67.0,46.0,18.0,32.0,05,24,-0.3426666666666667,0.4498
18252,2010-05-25,0.0,0.0,60.0,54.285714285714285,35.04761904761905,46.75609756097561,05,25,-0.363,0.44939999999999997
18253,2010-05-26,0.0,0.0,60.0,53.0,50.0,50.0,05,26,-0.38333333333333336,0.44899999999999995
18254,2010-05-27,0.0,0.0,55.0,54.0,42.0,50.0,05,27,-0.4036666666666667,0.4486
18255,2010-05-28,0.0,0.0,56.0,54.0,36.0,36.0,05,28,-0.42400000000000004,0.4482
18256,2010-05-29,0.18,1.0,54.0,37.0,27.0,37.0,05,29,-0.44433333333333336,0.4478
18257,2010-05-30,0.0,0.0,48.0,48.0,25.0,46.0,05,30,-0.4646666666666667,0.44739999999999996
18258,2010-05-31,0.0,0.0,43.0,57.75,35.61363636363637,50.16279069767442,05,31,-0.48500000000000004,0.44699999999999995
18259,2010-06-01,0.0,0.0,43.0,56.0,34.0,44.0,06,01,-0.5053333333333334,0.4466
18260,2010-06-02,0.22,0.0,40.0,56.0,32.0,52.0,06,02,-0.5256666666666667,0.4462
18261,2010-06-03,0.0,0.0,36.0,58.0,34.0,57.0,06,03,-0.546,0.4458
18262,2010-06-04,0.0,0.0,32.0,61.0,33.0,55.0,06,04,-0.5663333333333334,0.44539999999999996
18263,2010-06-05,0.0,0.0,20.0,62.0,47.0,61.0,06,05,-0.5866666666666667,0.445
18264,2010-06-06,0.0,0.0,17.0,61.02127659574468,39.170212765957444,51.58695652173913,06,06,-0.607,0.4446
18265,2010-06-07,0.0,0.0,17.0,71.0,45.0,53.0,06,07,-0.6273333333333333,0.4442
18266,2010-06-08,0.34,0.0,12.0,60.0,58.0,58.0,06,08,-0.6476666666666667,0.4438
18267,2010-06-09,0.0,0.0,0.0,58.977777777777774,38.0,50.18181818181818,06,09,-0.668,0.4434
18268,2010-06-10,0.0,0.0,0.0,67.0,47.0,47.0,06,10,-0.6883333333333335,0.443
18269,2010-06-11,0.0,0.0,0.0,61.48936170212766,38.93617021276596,53.21739130434783,06,11,-0.7086666666666668,0.4426
18270,2010-06-12,0.0,0.0,0.0,62.391304347826086,39.58695652173913,53.84090909090909,06,12,-0.7290000000000001,0.4422
18271,2010-06-13,0.0,0.0,0.0,62.148936170212764,40.361702127659576,53.84782608695652,06,13,-0.7493333333333334,0.4418
18272,2010-06-14,0.0,0.0,0.0,53.0,33.0,45.0,06,14,-0.7696666666666667,0.4414
18273,2010-06-15,0.0,0.0,0.0,63.08888888888889,41.53333333333333,54.02272727272727,06,15,-0.79,0.441
18274,2010-06-16,0.0,0.0,0.0,64.0,36.0,36.0,06,16,-0.8300000000000001,0.4411
18275,2010-06-17,0.13,0.5,0.0,51.0,51.0,51.0,06,17,-0.87,0.4412
18276,2010-06-18,0.0,0.0,0.0,64.0,63.0,63.0,06,18,-0.91,0.4413
18277,2010-06-19,0.0,0.0,0.0,68.0,38.0,63.0,06,19,-0.9500000000000001,0.4414
18278,2010-06-20,0.0,0.0,0.0,65.0,45.0,64.0,06,20,-0.99,0.4415
18279,2010-06-21,0.0,0.0,0.0,64.0,62.0,62.0,06,21,-1.03,0.4416
18280,2010-06-22,0.0,0.0,0.0,62.0,40.0,59.0,06,22,-1.07,0.4417
18281,2010-06-23,0.0,0.0,0.0,71.0,68.0,68.0,06,23,-1.11,0.4418
18282,2010-06-24,0.0,0.0,0.0,74.0,57.0,70.0,06,24,-1.15,0.4419
18283,2010-06-25,0.0,0.0,0.0,69.58695652173913,45.78260869565217,60.86363636363637,06,25,-1.19,0.442
18284,2010-06-26,0.0,0.0,0.0,68.35555555555555,45.68888888888889,59.044444444444444,06,26,-1.23,0.4421
18285,2010-06-27,0.0,0.0,0.0,74.0,65.0,65.0,06,27,-1.27,0.4422
18286,2010-06-28,0.0,0.0,0.0,70.17391304347827,46.02173913043478,61.04347826086956,06,28,-1.31,0.4423
18287,2010-06-29,0.0,0.0,0.0,75.0,61.0,61.0,06,29,-1.35,0.4424
18288,2010-06-30,0.0,0.0,0.0,72.0,53.0,61.95744680851064,06,30,-1.3900000000000001,0.4425
18289,2010-07-01,0.0,0.0,0.0,74.0,55.0,69.0,07,01,-1.4300000000000002,0.4426
18290,2010-07-02,0.0,0.0,0.0,71.41666666666667,48.702127659574465,63.297872340425535,07,02,-1.4700000000000002,0.4427
18291,2010-07-03,0.0,0.0,0.0,71.39583333333333,47.875,62.395833333333336,07,03,-1.51,0.4428
18292,2010-07-04,0.0,0.0,0.0,70.9795918367347,48.87755102040816,62.08163265306123,07,04,-1.55,0.4429
18293,2010-07-05,0.0,0.0,0.0,66.0,40.0,65.0,07,05,-1.59,0.443
18294,2010-07-06,0.0,0.0,0.0,65.0,43.0,54.0,07,06,-1.63,0.4431
18295,2010-07-07,0.0,0.0,0.0,67.0,46.0,62.0,07,07,-1.67,0.4432
18296,2010-07-08,0.0,0.0,0.0,70.0,50.0,62.0,07,08,-1.71,0.4433
18297,2010-07-09,0.0,0.0,0.0,70.0,49.0,65.0,07,09,-1.75,0.4434
18298,2010-07-10,0.28,0.0,0.0,70.0,48.0,69.0,07,10,-1.79,0.4435
18299,2010-07-11,0.04,0.0,0.0,70.0,50.0,68.0,07,11,-1.83,0.4436
18300,2010-07-12,0.0,0.0,0.0,73.0,49.0,67.0,07,12,-1.87,0.4437
18301,2010-07-13,0.0,0.0,0.0,73.08163265306122,50.1875,64.44680851063829,07,13,-1.9100000000000001,0.44380000000000003
18302,2010-07-14,0.0,0.0,0.0,73.0,47.0,68.0,07,14,-1.95,0.4439
18303,2010-07-15,0.0,0.0,0.0,74.0,49.0,71.0,07,15,-1.99,0.444
18304,2010-07-16,0.0,0.0,0.0,72.9,50.38,64.61224489795919,07,16,-1.9970967741935484,0.4464193548387097
18305,2010-07-17,0.0,0.0,0.0,81.0,53.0,75.0,07,17,-2.004193548387097,0.44883870967741935
18306,2010-07-18,0.0,0.0,0.0,78.0,54.0,70.0,07,18,-2.011290322580645,0.45125806451612904
18307,2010-07-19,0.0,0.0,0.0,75.0,55.0,73.0,07,19,-2.0183870967741937,0.45367741935483874
18308,2010-07-20,0.0,0.0,0.0,76.0,52.0,71.0,07,20,-2.025483870967742,0.4560967741935484
18309,2010-07-21,0.13,0.0,0.0,74.0,56.0,65.0,07,21,-2.0325806451612904,0.4585161290322581
18310,2010-07-22,0.27,0.0,0.0,74.0,49.0,73.0,07,22,-2.0396774193548386,0.4609354838709678
18311,2010-07-23,0.0,0.0,0.0,74.0,49.0,71.0,07,23,-2.046774193548387,0.4633548387096774
18312,2010-07-24,0.0,0.0,0.0,75.0,45.0,74.0,07,24,-2.0538709677419353,0.4657741935483871
18313,2010-07-25,0.0,0.0,0.0,78.0,51.0,75.0,07,25,-2.060967741935484,0.4681935483870968
18314,2010-07-26,0.02,0.0,0.0,76.0,46.0,58.0,07,26,-2.068064516129032,0.47061290322580646
18315,2010-07-27,0.08,0.0,0.0,74.0,40.0,72.0,07,27,-2.0751612903225807,0.47303225806451615
18316,2010-07-28,0.0,0.0,0.0,72.68627450980392,50.333333333333336,63.183673469387756,07,28,-2.082258064516129,0.4754516129032258
18317,2010-07-29,0.0,0.0,0.0,72.0,51.0,69.0,07,29,-2.0893548387096774,0.4778709677419355
18318,2010-07-30,0.0,0.0,0.0,75.0,51.0,73.0,07,30,-2.096451612903226,0.4802903225806452
18319,2010-07-31,0.0,0.0,0.0,76.0,53.0,67.0,07,31,-2.103548387096774,0.48270967741935483
18320,2010-08-01,0.23,0.0,0.0,74.0,54.0,70.0,08,01,-2.1106451612903228,0.48512903225806453
18321,2010-08-02,0.0,0.0,0.0,74.0,52.0,72.0,08,02,-2.117741935483871,0.4875483870967742
18322,2010-08-03,0.25,0.0,0.0,74.0,53.0,73.0,08,03,-2.1248387096774195,0.48996774193548387
18323,2010-08-04,0.3,0.0,0.0,74.0,53.0,56.0,08,04,-2.1319354838709677,0.49238709677419357
18324,2010-08-05,0.37,0.0,0.0,72.0,50.0,68.0,08,05,-2.1390322580645162,0.49480645161290326
18325,2010-08-06,0.19,0.0,0.0,73.0,53.0,66.0,08,06,-2.1461290322580644,0.4972258064516129
18326,2010-08-07,0.0,0.0,0.0,67.0,53.0,57.0,08,07,-2.153225806451613,0.4996451612903226
18327,2010-08-08,0.0,0.0,0.0,71.74,48.857142857142854,61.416666666666664,08,08,-2.160322580645161,0.5020645161290322
18328,2010-08-09,0.0,0.0,0.0,66.0,42.0,60.0,08,09,-2.1674193548387097,0.5044838709677419
18329,2010-08-10,0.0,0.0,0.0,69.0,49.0,68.0,08,10,-2.174516129032258,0.5069032258064516
18330,2010-08-11,0.0,0.0,0.0,69.0,52.0,67.0,08,11,-2.1816129032258065,0.5093225806451613
18331,2010-08-12,0.0,0.0,0.0,67.0,45.0,60.0,08,12,-2.1887096774193546,0.511741935483871
18332,2010-08-13,0.0,0.0,0.0,67.0,44.0,65.0,08,13,-2.195806451612903,0.5141612903225806
18333,2010-08-14,0.0,0.0,0.0,70.0,40.0,69.0,08,14,-2.202903225806452,0.5165806451612903
18334,2010-08-15,0.0,0.0,0.0,70.7,48.78,60.40816326530612,08,15,-2.21,0.519
18335,2010-08-16,0.0,0.0,0.0,76.0,48.0,70.0,08,16,-2.217741935483871,0.5165483870967742
18336,2010-08-17,0.0,0.0,0.0,76.0,48.0,74.0,08,17,-2.225483870967742,0.5140967741935484
18337,2010-08-18,0.0,0.0,0.0,76.0,56.0,62.0,08,18,-2.233225806451613,0.5116451612903226
18338,2010-08-19,0.0,0.0,0.0,70.04,48.58,60.229166666666664,08,19,-2.2409677419354836,0.5091935483870967
18339,2010-08-20,0.0,0.0,0.0,75.0,39.0,70.0,08,20,-2.2487096774193547,0.5067419354838709
18340,2010-08-21,0.0,0.0,0.0,76.0,53.0,74.0,08,21,-2.2564516129032257,0.5042903225806452
18341,2010-08-22,0.75,0.0,0.0,74.0,61.0,67.0,08,22,-2.2641935483870967,0.5018387096774194
18342,2010-08-23,0.0,0.0,0.0,67.0,38.0,50.0,08,23,-2.2719354838709678,0.4993870967741936
18343,2010-08-24,0.0,0.0,0.0,67.0,42.0,65.0,08,24,-2.279677419354839,0.49693548387096775
18344,2010-08-25,0.0,0.0,0.0,74.0,48.0,72.0,08,25,-2.28741935483871,0.49448387096774193
18345,2010-08-26,0.09,0.0,0.0,78.0,49.0,71.0,08,26,-2.295161290322581,0.4920322580645161
18346,2010-08-27,0.22,0.0,0.0,71.0,51.0,56.0,08,27,-2.3029032258064515,0.4895806451612903
18347,2010-08-28,0.41,0.0,0.0,66.0,49.0,62.0,08,28,-2.3106451612903225,0.4871290322580645
18348,2010-08-29,0.0,0.0,0.0,63.0,48.0,53.0,08,29,-2.3183870967741935,0.4846774193548387
18349,2010-08-30,0.14,0.0,0.0,53.0,33.0,44.0,08,30,-2.3261290322580646,0.4822258064516129
18350,2010-08-31,0.0,0.0,0.0,58.0,35.0,55.0,08,31,-2.3338709677419356,0.4797741935483871
18351,2010-09-01,0.0,0.0,0.0,60.0,39.0,56.0,09,01,-2.3416129032258066,0.47732258064516125
18352,2010-09-02,0.0,0.0,0.0,63.0,40.0,61.0,09,02,-2.3493548387096777,0.4748709677419355
18353,2010-09-03,0.0,0.0,0.0,71.0,29.0,66.0,09,03,-2.3570967741935487,0.47241935483870967
18354,2010-09-04,0.0,0.0,0.0,74.0,51.0,68.0,09,04,-2.3648387096774193,0.46996774193548385
18355,2010-09-05,0.0,0.0,0.0,60.0,44.0,60.0,09,05,-2.3725806451612903,0.46751612903225803
18356,2010-09-06,0.0,0.0,0.0,60.0,28.0,48.0,09,06,-2.3803225806451613,0.4650645161290322
18357,2010-09-07,0.0,0.0,0.0,68.0,37.0,65.0,09,07,-2.3880645161290324,0.4626129032258064
18358,2010-09-08,0.16,0.0,0.0,65.0,38.0,62.0,09,08,-2.3958064516129034,0.46016129032258063
18359,2010-09-09,0.4,0.0,0.0,62.0,38.0,40.0,09,09,-2.4035483870967744,0.4577096774193548
18360,2010-09-10,0.06,0.0,0.0,48.0,32.0,45.0,09,10,-2.4112903225806455,0.455258064516129
18361,2010-09-11,0.0,0.0,0.0,61.0,37.0,54.0,09,11,-2.419032258064516,0.45280645161290317
18362,2010-09-12,0.0,0.0,0.0,66.0,55.0,55.0,09,12,-2.426774193548387,0.4503548387096774
18363,2010-09-13,0.0,0.0,0.0,60.56,39.66,51.673469387755105,09,13,-2.434516129032258,0.4479032258064516
18364,2010-09-14,0.0,0.0,0.0,62.0,35.0,60.0,09,14,-2.442258064516129,0.44545161290322577
18365,2010-09-15,0.0,0.0,0.0,61.608695652173914,40.93333333333333,53.31818181818182,09,15,-2.45,0.44299999999999995
18366,2010-09-16,0.0,0.0,0.0,62.61702127659574,41.212765957446805,51.67391304347826,09,16,-2.421666666666667,0.4388333333333333
18367,2010-09-17,0.0,0.0,0.0,70.0,4.0,68.0,09,17,-2.3933333333333335,0.43466666666666665
18368,2010-09-18,0.0,0.0,0.0,59.680851063829785,38.255319148936174,48.97872340425532,09,18,-2.365,0.43049999999999994
18369,2010-09-19,0.0,0.0,0.0,73.0,53.0,65.0,09,19,-2.336666666666667,0.4263333333333333
18370,2010-09-20,0.0,0.0,0.0,73.0,40.0,50.0,09,20,-2.3083333333333336,0.42216666666666663
18371,2010-09-21,0.0,0.0,0.0,67.0,40.0,64.0,09,21,-2.2800000000000002,0.418
18372,2010-09-22,0.6,0.0,0.0,64.0,41.0,47.0,09,22,-2.251666666666667,0.4138333333333333
18373,2010-09-23,0.02,0.0,0.0,56.0,36.0,54.0,09,23,-2.2233333333333336,0.4096666666666666
18374,2010-09-24,0.0,0.0,0.0,63.0,37.0,58.0,09,24,-2.1950000000000003,0.40549999999999997
18375,2010-09-25,0.0,0.0,0.0,68.0,42.0,65.0,09,25,-2.166666666666667,0.4013333333333333
18376,2010-09-26,0.0,0.0,0.0,71.0,47.0,70.0,09,26,-2.1383333333333336,0.3971666666666666
18377,2010-09-27,0.0,0.0,0.0,59.16326530612245,36.734693877551024,47.673469387755105,09,27,-2.1100000000000003,0.39299999999999996
18378,2010-09-28,0.0,0.0,0.0,73.0,47.0,64.0,09,28,-2.081666666666667,0.3888333333333333
18379,2010-09-29,0.0,0.0,0.0,70.0,40.0,64.0,09,29,-2.0533333333333337,0.38466666666666666
18380,2010-09-30,0.0,0.0,0.0,69.0,39.0,67.0,09,30,-2.0250000000000004,0.38049999999999995
18381,2010-10-01,0.0,0.0,0.0,72.0,45.0,66.0,10,01,-1.9966666666666668,0.3763333333333333
18382,2010-10-02,0.0,0.0,0.0,72.0,45.0,61.0,10,02,-1.9683333333333335,0.37216666666666665
18383,2010-10-03,0.0,0.0,0.0,68.0,32.0,55.0,10,03,-1.9400000000000002,0.368
18384,2010-10-04,0.41,0.0,0.0,68.0,27.0,45.0,10,04,-1.9116666666666668,0.36383333333333334
18385,2010-10-05,0.32,0.0,0.0,51.0,27.0,46.0,10,05,-1.8833333333333335,0.35966666666666663
18386,2010-10-06,0.8,0.0,0.0,48.0,40.0,43.0,10,06,-1.855,0.3555
18387,2010-10-07,0.13,0.0,0.0,47.0,37.0,38.0,10,07,-1.8266666666666667,0.35133333333333333
18388,2010-10-08,0.18,0.0,0.0,47.0,32.0,38.0,10,08,-1.7983333333333333,0.3471666666666666
18389,2010-10-09,0.0,0.0,0.0,52.869565217391305,32.0,42.955555555555556,10,09,-1.77,0.34299999999999997
18390,2010-10-10,0.0,0.0,0.0,50.0,32.0,44.0,10,10,-1.7416666666666667,0.3388333333333333
18391,2010-10-11,0.0,0.0,0.0,51.97872340425532,31.893617021276597,42.17391304347826,10,11,-1.7133333333333334,0.33466666666666667
18392,2010-10-12,0.0,0.0,0.0,50.0,29.0,38.0,10,12,-1.685,0.3305
18393,2010-10-13,0.0,0.0,0.0,54.0,31.0,51.0,10,13,-1.6566666666666667,0.32633333333333336
18394,2010-10-14,0.0,0.0,0.0,60.0,36.0,56.0,10,14,-1.6283333333333334,0.32216666666666666
18395,2010-10-15,0.0,0.0,0.0,60.0,36.0,50.0,10,15,-1.6,0.318
18396,2010-10-16,0.0,0.0,0.0,60.0,37.0,53.0,10,16,-1.5990322580645162,0.31512903225806455
18397,2010-10-17,0.04,0.0,0.0,54.0,37.0,47.0,10,17,-1.5980645161290323,0.31225806451612903
18398,2010-10-18,0.0,0.0,0.0,56.0,40.0,46.0,10,18,-1.5970967741935485,0.30938709677419357
18399,2010-10-19,0.0,0.0,0.0,51.0,31.0,44.0,10,19,-1.5961290322580646,0.30651612903225806
18400,2010-10-20,0.0,0.0,0.0,49.12,30.46,39.673469387755105,10,20,-1.5951612903225807,0.3036451612903226
18401,2010-10-21,0.0,0.0,0.0,53.0,37.0,37.0,10,21,-1.5941935483870968,0.3007741935483871
18402,2010-10-22,0.0,0.0,0.0,44.0,35.0,40.0,10,22,-1.593225806451613,0.2979032258064516
18403,2010-10-23,1.64,1.0,0.0,41.0,32.0,33.0,10,23,-1.592258064516129,0.2950322580645161
18404,2010-10-24,0.88,0.0,0.0,41.0,32.0,38.0,10,24,-1.5912903225806452,0.29216129032258065
18405,2010-10-25,2.24,6.0,5.0,42.0,19.0,22.0,10,25,-1.5903225806451613,0.28929032258064513
18406,2010-10-26,0.74,7.0,17.0,22.0,18.0,20.0,10,26,-1.5893548387096774,0.28641935483870967
18407,2010-10-27,1.5,13.0,24.0,29.0,17.0,22.0,10,27,-1.5883870967741935,0.2835483870967742
18408,2010-10-28,0.0,0.0,18.0,45.0,18.0,42.0,10,28,-1.5874193548387097,0.2806774193548387
18409,2010-10-29,0.0,0.0,14.0,50.0,36.0,45.0,10,29,-1.5864516129032258,0.27780645161290324
18410,2010-10-30,0.34,1.5,14.0,47.0,28.0,31.0,10,30,-1.585483870967742,0.2749354838709677
18411,2010-10-31,0.0,0.0,8.0,38.0,29.0,33.0,10,31,-1.5845161290322582,0.27206451612903226
18412,2010-11-01,0.0,0.0,8.0,44.0,28.0,34.0,11,01,-1.5835483870967744,0.26919354838709675
18413,2010-11-02,0.0,0.0,8.0,56.0,32.0,52.0,11,02,-1.5825806451612905,0.2663225806451613
18414,2010-11-03,0.0,0.0,2.0,40.166666666666664,22.233333333333334,29.346153846153847,11,03,-1.5816129032258066,0.2634516129032258
18415,2010-11-04,0.0,0.0,2.0,57.0,38.0,41.0,11,04,-1.5806451612903227,0.2605806451612903
18416,2010-11-05,0.0,0.0,0.0,58.0,38.0,49.0,11,05,-1.5796774193548389,0.2577096774193548
18417,2010-11-06,0.0,0.0,0.0,40.885245901639344,24.114754098360656,31.403846153846153,11,06,-1.578709677419355,0.25483870967741934
18418,2010-11-07,0.0,0.0,0.0,44.0,37.0,42.0,11,07,-1.577741935483871,0.2519677419354839
18419,2010-11-08,0.0,0.0,14.0,43.0,23.0,23.0,11,08,-1.5767741935483872,0.24909677419354836
18420,2010-11-09,0.34,4.0,17.0,23.0,11.0,11.0,11,09,-1.5758064516129033,0.2462258064516129
18421,2010-11-10,0.16,2.0,18.0,27.0,7.0,20.0,11,10,-1.5748387096774195,0.2433548387096774
18422,2010-11-11,0.05,1.0,18.0,24.0,13.0,18.0,11,11,-1.5738709677419356,0.24048387096774193
18423,2010-11-12,0.0,0.0,16.0,28.0,9.0,22.0,11,12,-1.5729032258064517,0.23761290322580642
18424,2010-11-13,0.0,0.0,15.0,23.0,18.0,18.0,11,13,-1.5719354838709678,0.23474193548387096
18425,2010-11-14,0.26,2.0,19.0,36.0,15.0,26.0,11,14,-1.570967741935484,0.23187096774193547
18426,2010-11-15,1.75,6.5,21.0,28.0,26.0,26.0,11,15,-1.57,0.22899999999999998
18427,2010-11-16,0.59,2.0,23.0,30.0,21.0,22.0,11,16,-1.5856666666666668,0.22806666666666664
18428,2010-11-17,0.0,0.0,22.0,32.0,12.0,24.0,11,17,-1.6013333333333335,0.22713333333333333
18429,2010-11-18,0.0,0.0,21.0,46.0,22.0,39.0,11,18,-1.617,0.22619999999999998
18430,2010-11-19,0.0,0.0,20.0,41.0,33.0,37.0,11,19,-1.6326666666666667,0.22526666666666664
18431,2010-11-20,0.73,3.0,28.0,37.0,26.0,27.0,11,20,-1.6483333333333334,0.22433333333333333
18432,2010-11-21,1.76,12.0,42.0,27.0,13.0,13.0,11,21,-1.6640000000000001,0.2234
18433,2010-11-22,0.0,0.0,40.0,27.0,13.0,14.0,11,22,-1.6796666666666666,0.22246666666666665
18434,2010-11-23,0.0,0.0,40.0,19.0,13.0,15.0,11,23,-1.6953333333333334,0.22153333333333333
18435,2010-11-24,0.6,6.0,42.0,15.0,-6.0,-5.0,11,24,-1.711,0.2206
18436,2010-11-25,0.0,0.0,40.0,10.0,-11.0,1.0,11,25,-1.7266666666666668,0.21966666666666665
18437,2010-11-26,0.0,0.0,38.0,30.0,1.0,21.0,11,26,-1.7423333333333333,0.21873333333333334
18438,2010-11-27,0.0,0.0,36.0,28.0,20.0,23.0,11,27,-1.758,0.2178
18439,2010-11-28,0.43,8.0,48.0,24.0,10.0,11.0,11,28,-1.7736666666666667,0.21686666666666665
18440,2010-11-29,0.45,6.0,52.0,13.0,1.0,1.0,11,29,-1.7893333333333334,0.21593333333333334
18441,2010-11-30,0.0,0.0,50.0,23.0,-2.0,22.0,11,30,-1.8050000000000002,0.215
18442,2010-12-01,0.16,1.5,48.0,33.0,21.0,31.0,12,01,-1.8206666666666667,0.21406666666666666
18443,2010-12-02,0.0,0.0,44.0,43.0,23.0,37.0,12,02,-1.8363333333333334,0.21313333333333334
18444,2010-12-03,0.0,0.0,42.0,39.0,28.0,33.0,12,03,-1.852,0.2122
18445,2010-12-04,0.0,0.0,41.0,39.0,27.0,32.0,12,04,-1.8676666666666666,0.21126666666666666
18446,2010-12-05,0.01,0.5,41.0,42.0,28.0,28.0,12,05,-1.8833333333333333,0.21033333333333334
18447,2010-12-06,0.42,3.0,42.0,37.0,27.0,27.0,12,06,-1.899,0.2094
18448,2010-12-07,0.57,1.5,44.0,33.0,21.0,22.0,12,07,-1.9146666666666667,0.20846666666666666
18449,2010-12-08,0.0,0.0,42.0,46.0,21.0,35.0,12,08,-1.9303333333333335,0.20753333333333335
18450,2010-12-09,0.0,0.0,43.0,37.0,27.0,30.0,12,09,-1.9460000000000002,0.2066
18451,2010-12-10,0.0,5.5,50.0,31.0,22.0,22.0,12,10,-1.9616666666666667,0.20566666666666666
18452,2010-12-11,0.3,4.5,53.0,25.0,21.0,23.0,12,11,-1.9773333333333334,0.20473333333333335
18453,2010-12-12,0.36,1.0,52.0,40.0,23.0,31.0,12,12,-1.993,0.2038
18454,2010-12-13,0.0,0.0,48.0,47.0,26.0,37.0,12,13,-2.0086666666666666,0.20286666666666667
18455,2010-12-14,0.0,0.0,50.0,41.0,34.0,36.0,12,14,-2.0243333333333333,0.20193333333333335
18456,2010-12-15,0.0,0.0,55.0,37.0,8.0,8.0,12,15,-2.04,0.201
18457,2010-12-16,0.0,0.0,54.0,21.0,2.0,8.0,12,16,-2.032,0.1988666666666667
18458,2010-12-17,0.02,0.0,58.0,24.0,5.0,20.0,12,17,-2.024,0.19673333333333334
18459,2010-12-18,0.61,4.0,56.0,31.0,5.0,30.0,12,18,-2.016,0.1946
18460,2010-12-19,1.35,10.0,64.0,33.0,30.0,33.0,12,19,-2.008,0.19246666666666667
18461,2010-12-20,2.66,19.0,81.0,33.0,19.0,19.0,12,20,-2.0,0.19033333333333335
18462,2010-12-21,0.55,7.0,84.0,29.0,19.0,27.0,12,21,-1.992,0.1882
18463,2010-12-22,1.43,10.0,91.0,31.0,27.0,29.0,12,22,-1.984,0.18606666666666666
18464,2010-12-23,0.78,7.0,90.0,31.0,24.0,24.0,12,23,-1.976,0.18393333333333334
18465,2010-12-24,0.0,0.0,84.0,34.0,13.0,24.0,12,24,-1.968,0.18180000000000002
18466,2010-12-25,0.0,0.0,80.0,43.0,21.0,37.0,12,25,-1.96,0.17966666666666667
18467,2010-12-26,0.08,0.5,80.0,40.0,17.0,17.0,12,26,-1.952,0.17753333333333332
18468,2010-12-27,0.0,0.0,78.0,40.0,12.0,16.0,12,27,-1.944,0.1754
18469,2010-12-29,0.0,0.0,91.0,33.0,9.0,13.0,12,29,-1.936,0.17326666666666668
18470,2010-12-30,1.85,8.0,99.0,13.0,1.0,1.0,12,30,-1.928,0.17113333333333333
18471,2010-12-31,0.06,1.0,97.0,1.0,-6.0,-6.0,12,31,-1.92,0.16899999999999998
18472,2011-01-01,0.0,0.0,95.0,10.0,-13.0,0.0,01,01,-1.912,0.16686666666666666
18473,2011-01-02,0.01,0.1,94.0,22.0,-1.0,17.0,01,02,-1.904,0.16473333333333334
18474,2011-01-03,0.0,0.0,88.0,23.0,11.0,11.0,01,03,-1.896,0.1626
18475,2011-01-04,0.0,0.0,0.0,17.0,1.0,9.0,01,04,-1.8880000000000001,0.16046666666666665
18476,2011-01-05,0.0,0.0,87.0,26.0,6.0,14.0,01,05,-1.8800000000000001,0.15833333333333333
18477,2011-01-06,0.0,0.0,84.0,37.0,12.0,26.0,01,06,-1.872,0.1562
18478,2011-01-07,0.0,0.0,82.0,45.0,22.0,31.0,01,07,-1.864,0.15406666666666666
18479,2011-01-08,0.0,0.0,82.0,31.0,21.0,21.0,01,08,-1.856,0.1519333333333333
18480,2011-01-09,0.28,4.0,87.0,31.0,2.0,4.0,01,09,-1.848,0.1498
18481,2011-01-10,0.0,0.0,84.0,9.0,-2.0,2.0,01,10,-1.84,0.14766666666666667
18482,2011-01-11,0.0,0.0,84.0,26.0,-6.0,11.0,01,11,-1.832,0.14553333333333332
18483,2011-01-12,0.0,0.0,81.0,31.0,11.0,27.0,01,12,-1.824,0.14339999999999997
18484,2011-01-13,0.0,0.0,82.0,41.0,20.0,27.0,01,13,-1.816,0.14126666666666665
18485,2011-01-14,0.51,3.0,83.0,31.0,25.0,25.0,01,14,-1.808,0.13913333333333333
18486,2011-01-15,0.0,0.0,84.0,32.0,19.0,27.0,01,15,-1.8,0.13699999999999998
18487,2011-01-16,1.28,4.0,87.0,35.0,26.0,35.0,01,16,-1.7886666666666666,0.1358333333333333
18488,2011-01-17,1.08,1.5,84.0,36.0,28.0,28.0,01,17,-1.7773333333333334,0.13466666666666666
18489,2011-01-18,0.0,0.0,84.0,30.0,21.0,27.0,01,18,-1.766,0.13349999999999998
18490,2011-01-19,0.71,13.0,95.0,30.0,15.0,15.0,01,19,-1.7546666666666666,0.13233333333333333
18491,2011-01-20,0.0,0.0,93.0,21.0,2.0,16.0,01,20,-1.7433333333333334,0.13116666666666665
